"Kap1"	"Pol2ra"	"TCFL2"	"ZNF263"	"ELK4"	"CTCF_chr22"	"H3K4me3_chr22"
0.005	0.313793	0.0133333	0.01	0.1	0.0375	0.01699275
0.005	0.313793	0.0133333	0.01	0.1	0.0375	0.01699275
0.005	0.313793	0.0133333	0.01	0.05	0.05	0.01699275
0.005	0.313793	0.0133333	0.01	0.05	0.025	0.01699275
0.005	0.313793	0.0133333	0.01	0.1	0.025	0.01699275
0.005	0.313793	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0.313793	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0.313793	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0.313793	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0.313793	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0.313793	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.05	0.01699275
0.005	0	0.0133333	0.01	0.1	0.0375	0.01699275
0.005	0	0.0133333	0.01	0.1	0.0375	0.01449275
0.005	0	0.0133333	0.01	0.05	0.05	0.01449275
0.005	0	0.0133333	0.01	0.05	0.05	0.26449275
0.005	0	0.0133333	0.01	0.1	0.0375	0.13949275
0.005	0	0.0133333	0.01	0.1	0.0375	0.017018005
0.005	0	0.0133333	0	0.1	0.05	0.01954325
0.005	0	0.0133333	0	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.025	0.01954325
0.005	0	0.0133333	0.015	0.05	0.025	0.01954325
0.005	0	0.0133333	0.015	0.05	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.0375	0.01954325
0.005	0	0.0133333	0.015	0.1	0.0375	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.01954325
0.005	0	0.0133333	0.015	0.1	0.05	0.0122969
0.005	0	0.0133333	0.015	0.1	0.05	0.2550505
0.005	0	0.0133333	0.015	0.1	0.05	0.5050505
0.005	0	0.0133333	0.015	0.1	0.05	0.2550505
0.005	0	0.0133333	0.015	0.1	0.05	0.0189394
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.14375	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.05	0.0375	0.0328283
0.005	0.2875	0.0133333	0.015	0.05	0.0375	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.0375	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.0375	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0.2875	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.1	0.05	0.0328283
0.005	0	0.0133333	0.015	0.05	0.0375	0.0328283
0.005	0	0.0133333	0.015	0.05	0.0375	0.0328283
0.005	0	0.00666667	0.015	0.1	0.0375	0.0328283
0.005	0	0.107143	0.015	0.1	0.0375	0.0328283
0.005	0	0.214286	0.015	0.1	0.05	0.0189394
0.005	0	0.214286	0.015	0.1	0.05	0.0376592
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.214286	0.015	0.1	0.05	0.070268
0.005	0	0.107143	0.015	0.1	0.05	0.070268
0.005	0	0.0277778	0.015	0.1	0.05	0.070268
0.005	0	0.0555556	0.015	0.1	0.05	0.070268
0.005	0	0.0555556	0.015	0.1	0.05	0.070268
0.005	0	0.0555556	0.015	0.05	0.0375	0.070268
0.005	0	0.0555556	0.015	0.025	0.0375	0.070268
0.005	0	0.0555556	0.015	0.05	0.0375	0.070268
0.005	0	0.0555556	0.015	0.05	0.0375	0.070268
0.005	0	0.0555556	0.015	0.05	0.05	0.070268
0.005	0	0.0555556	0.015	0.05	0.05	0.070268
0.005	0	0.0555556	0.015	0.05	0.05	0.070268
0.005	0	0.0555556	0.015	0.05	0.05	0.0376592
0.005	0	0.0555556	0.015	0.05	0.05	0.007477685
0.005	0	0.0555556	0.015	0.05	0.05	0.00990487
0.005	0	0.0555556	0.015	0.05	0.05	0.00990487
0.005	0	0.0555556	0.015	0.05	0.05	0.00990487
0.005	0	0.0555556	0.015	0.05	0.05	0.00990487
0.005	0	0.0555556	0.015	0.05	0.05	0.00990487
0.005	0	0.0555556	0.015	0.05	0.05	0.00990487
0.005	0	0.0555556	0.015	0.05	0.05	0.00990487
0	0	0.0555556	0.015	0.05	0.05	0.00990487
0	0	0.0555556	0.015	0.05	0.05	0.00990487
0.05	0	0.0555556	0.015	0.05	0.05	0.00990487
0.05	0	0.0555556	0.015	0.05	0.05	0.00990487
0.05	0	0.0555556	0.015	0.05	0.0375	0.00990487
0.05	0	0.0555556	0.015	0	0.0375	0.00990487
0.05	0	0.0555556	0.015	0	0.0375	0.00990487
0.05	0	0.0555556	0.015	0.1	0.0375	0.00990487
0.05	0	0.0555556	0.015	0.1	0.05	0.00990487
0.05	0	0.0555556	0.015	0.1	0.05	0.00990487
0.05	0	0.0555556	0.015	0.1	0.05	0.00990487
0.05	0	0.0555556	0.015	0.1	0.05	0.00990487
0.05	0	0.0555556	0.015	0.1	0.05	0.00990487
0.05	0	0.0555556	0.015	0.1	0.05	0.00990487
0.05	0	0.0555556	0.015	0.1	0.05	0.00990487
0.05	0	0.0555556	0.015	0.1	0.05	0.00990487
0.05	0	0.0277778	0.015	0.1	0.05	0.00990487
0.05	0	0.0454545	0.015	0.1	0.05	0.00990487
0.05	0	0.0909091	0.015	0.1	0.05	0.00990487
0.05	0	0.0909091	0.015	0.1	0.05	0.00990487
0.05	0	0.0909091	0.015	0.1	0.05	0.00990487
0.025	0	0.0909091	0.015	0.1	0.05	0.00990487
0.00584795	0	0.0909091	0.015	0.1	0.05	0.00990487
0.0116959	0	0.0909091	0.015	0.1	0.05	0.00990487
0.0116959	0	0.0909091	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.0909091	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.0909091	0.015	0.05	0.0375	0.00990487
0.0116959	0	0.0454545	0.015	0.05	0.0375	0.00990487
0.0116959	0	0.025	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.05	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.05	0.015	0.05	0.0375	0.00990487
0.0116959	0	0.05	0.015	0.05	0.0375	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.05	0.00990487
0.0116959	0	0.05	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.05	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.05	0.015	0.05	0.05	0.00990487
0.0116959	0	0.025	0.015	0.05	0.025	0.00990487
0.0116959	0	0.0151515	0.015	0.1	0.025	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.030303	0.015	0.05	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.05	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.0375	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.00990487
0.0116959	0	0.030303	0.015	0.1	0.05	0.007477685
0.0116959	0	0.030303	0.015	0.1	0.05	0.01180725
0.0116959	0	0.030303	0.015	0.1	0.05	0.018564
0.0116959	0	0.030303	0.015	0.1	0.05	0.018564
0.0116959	0	0.030303	0.015	0.1	0.05	0.018564
0.0116959	0	0.030303	0.015	0.1	0.05	0.018564
0.0116959	0	0.030303	0.015	0.1	0.05	0.018564
0.0116959	0	0.030303	0.015	0.1	0.05	0.018564
0.0116959	0	0.030303	0.015	0.1	0.05	0.018564
0.0116959	0	0.030303	0.015	0.1	0.05	0.018564
0.0116959	0	0.030303	0.015	0.1	0.05	0.016038755
0.0116959	0	0.030303	0.015	0.1	0.025	0.1385135
0.0116959	0	0.030303	0.015	0.05	0.025	0.2635135
0.0116959	0	0.030303	0.015	0.05	0.05	0.0135135
0.0116959	0	0.030303	0.015	0.1	0.0375	0.0135135
0.0116959	0	0.030303	0.015	0.1	0.0375	0.0160135
0.0116959	0	0.030303	0	0.1	0.05	0.0160135
0.0116959	0	0.030303	0	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.142857	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.142857	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.142857	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.142857	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.142857	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.142857	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0714286	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.00833333	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.05	0.0375	0.0160135
0.0116959	0	0.030303	0.0166667	0.05	0.0375	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.0375	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.0375	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.05	0.0375	0.0160135
0.0116959	0	0.030303	0.0166667	0.05	0.0375	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.0375	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.0375	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.030303	0.0166667	0.1	0.05	0.0160135
0.0116959	0	0.0151515	0.0166667	0.05	0.0375	0.0160135
0.0116959	0	0.0163934	0.0166667	0.05	0.0375	0.0160135
0.0116959	0	0.0327869	0.0166667	0.1	0.0375	0.00925675
0.0116959	0	0.0327869	0.0166667	0.1	0.05	0.00547619
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.1	0.0625	0.0084524
0.0116959	0	0.0327869	0.0166667	0	0.0625	0.0084524
0.0116959	0	0.0327869	0.0166667	0	0.05	0.0084524
0.0116959	0	0.0327869	0.0166667	0.05	0.05	0.0084524
0.0116959	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.0116959	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.00584795	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.222222	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.444444	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.444444	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.444444	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.444444	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.444444	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.444444	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.444444	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.222222	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.075	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.0625	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.0625	0.0084524
0.15	0	0.0327869	0.0166667	0.025	0.05	0.0084524
0.15	0	0.0327869	0.0166667	0.025	0.05	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.15	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.075	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.0333333	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.0666667	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.0666667	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.0666667	0	0.0327869	0.0166667	0.05	0.075	0.0084524
0.0666667	0	0.0327869	0.0166667	0.05	0.0625	0.0084524
0.0666667	0	0.0163934	0.0166667	0.05	0.0625	0.0084524
0.0666667	0	0.0333333	0.0166667	0.025	0.05	0.0084524
0.0666667	0	0.0666667	0.0166667	0.025	0.0375	0.0084524
0.0666667	0	0.0666667	0.0166667	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0166667	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0166667	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0166667	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0166667	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0166667	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0166667	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0166667	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.00833333	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0205479	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0410959	0.05	0.05	0.0084524
0.0666667	0	0.0666667	0.0410959	0.05	0.05	0.0084524
0.0666667	0	0.0333333	0.0410959	0.05	0.05	0.0084524
0.0666667	0	0.05	0.0410959	0.05	0.05	0.0084524
0.0666667	0	0.1	0.0410959	0.05	0.05	0.0084524
0.0666667	0	0.1	0.0410959	0.05	0.05	0.0084524
0.0666667	0	0.1	0.0410959	0.05	0.0375	0.0084524
0.0666667	0	0.1	0.0410959	0.05	0.0375	0.0084524
0.0666667	0	0.1	0.0410959	0.025	0.0375	0.0084524
0.0666667	0	0.1	0.0410959	0.025	0.0375	0.0084524
0.0666667	0	0.1	0.0410959	0.05	0.05	0.0084524
0.0333333	0	0.1	0.0410959	0.05	0.05	0.0084524
0.0164835	0	0.1	0.0410959	0.05	0.05	0.00547619
0.032967	0	0.1	0.0410959	0.05	0.05	0.01440475
0.032967	0	0.1	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.1	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.1	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.1	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.1	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.1	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.1	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.1	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.05	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.3	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.6	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.6	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.6	0.0410959	0.05	0.0375	0.0263095
0.032967	0	0.3	0.0410959	0.05	0.0375	0.0263095
0.032967	0	0.00571429	0.0410959	0.025	0.0375	0.0263095
0.032967	0	0.0114286	0.0410959	0.025	0.0375	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.025	0.0263095
0.032967	0	0.0114286	0.0410959	0.025	0.0125	0.0263095
0.032967	0	0.0114286	0.0410959	0.025	0.0375	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.0263095
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.01440475
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.00408228
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.0410959	0.025	0.025	0.005664555
0.032967	0	0.0114286	0.0410959	0.025	0.025	0.003164555
0.032967	0	0.0114286	0.0410959	0.05	0.05	0.003164555
0.032967	0	0.0114286	0.0205479	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.142857	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.285714	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.285714	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.285714	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.285714	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.285714	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.142857	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00416667	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
